"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	0.11752180097079	0.0962591729809675	1.22088936909968	0.22212791012593	0.385928980795987
"ENSG00000198886.2"	5576956.12609384	0.192186440454927	0.075548442810256	2.54388354419977	0.0109627627449354	0.0499561134659209
"ENSG00000210082.2"	3982398.69677321	0.202389329230879	0.0733036571266272	2.76097178727748	0.00576296544883474	0.0328360530142162
"ENSG00000198938.2"	3455068.27427182	0.164923678562833	0.0740853053532027	2.22613212939539	0.0260053324104152	0.0896684305714948
"ENSG00000198727.2"	3076679.79858611	0.148849822774701	0.0751288662117074	1.98126007059994	0.0475621157515409	0.135040794589731
"ENSG00000198899.2"	2670568.27446383	0.161863509966402	0.0718174825829077	2.25381765198387	0.0242076418557609	0.085181477681048
"ENSG00000198712.1"	2620906.49784817	0.157057382440951	0.0742983722319729	2.11387379996145	0.0345260475320587	0.108847103584708
"ENSG00000092054.12"	871594.867055917	-0.180000898518339	0.0760534146634593	-2.36676945163939	0.0179441069013384	0.0693588948300867
"ENSG00000198888.2"	2226838.9441465	0.158542869669589	0.0761598460523024	2.08171205546701	0.0373687788059872	0.114866974496594
"ENSG00000198763.3"	2017405.95425166	0.158899898946089	0.0708248766239764	2.24356054709027	0.0248606900961827	0.0868553965628117
"ENSG00000198786.2"	1138906.55226566	0.0215000582755743	0.0816879172467879	0.26319753275898	0.792398332358171	0.876098969825906
"ENSG00000111245.14"	423317.999559532	-0.084173055187118	0.0732517535929782	-1.14909269824206	0.250517758922991	0.41822340537712
"ENSG00000175084.11"	576400.599825655	-0.051790005391875	0.0521955819932347	-0.992229675656988	0.321085499431707	0.492008799774475
"ENSG00000159251.6"	304824.787468764	-0.247891888646822	0.0862982379673544	-2.87250231853629	0.00407235090773558	0.0263302798377216
"ENSG00000198125.12"	315080.654165816	-0.157274407331289	0.0751654024294514	-2.09237763981777	0.0364047473974432	0.112937345812416
"ENSG00000198840.2"	688935.83424229	0.181960761947786	0.0730587779407834	2.49060779657814	0.0127524804673667	0.0551048679967612
"ENSG00000140416.19"	290034.5035323	-0.13826009254225	0.061016703858414	-2.26593840373737	0.0234551548556266	0.0834075382696908
