"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-0.289946251502059	0.115338315820321	-2.5138762382637	0.0119412330696716	0.0500193184514304
"ENSG00000198886.2"	5576956.12609384	0.0736102080156025	0.0917944260945386	0.801902807691088	0.422609181880078	0.596041800706781
"ENSG00000210082.2"	3982398.69677321	0.0347026897586887	0.0892931681231253	0.388637680665978	0.69754418861977	0.814759030984467
"ENSG00000198938.2"	3455068.27427182	-0.0479894260707213	0.0898892889763891	-0.533872573887268	0.593429698301575	0.739440900241004
"ENSG00000198727.2"	3076679.79858611	0.0162074628279273	0.0910581232252552	0.177990301731061	0.858730592224799	0.918014254773306
"ENSG00000198899.2"	2670568.27446383	0.00882818368437349	0.0871901760933079	0.101252045585111	0.919350382560891	0.953232448572473
"ENSG00000198712.1"	2620906.49784817	-0.0045256313405542	0.0901144233981583	-0.0502209432174726	0.959946322336479	0.975978949584136
"ENSG00000092054.12"	871594.867055917	-0.0780591701001764	0.0923977657096544	-0.844816641405218	0.398213221705252	0.574610479339085
"ENSG00000198888.2"	2226838.9441465	-0.0180977376693785	0.0923479525210877	-0.195973350521722	0.84463102473231	0.90980170924538
"ENSG00000198763.3"	2017405.95425166	0.0714148436945695	0.085886081759155	0.831506598412927	0.405687502226987	0.58147377221291
"ENSG00000198786.2"	1138906.55226566	-0.316020316439755	0.097157552829483	-3.25265825698995	0.00114330909939004	0.00896298317521195
"ENSG00000111245.14"	423317.999559532	0.0529833706877084	0.0884811043517264	0.598810006677709	0.549299588609233	0.705044651157192
"ENSG00000175084.11"	576400.599825655	0.0639668568111999	0.0629370178112413	1.01636300917605	0.309456553804376	0.489905818450627
"ENSG00000159251.6"	304824.787468764	0.0411235917996398	0.105288792114193	0.390579006310932	0.696108445964188	0.813691248464555
"ENSG00000198125.12"	315080.654165816	0.0121051907948701	0.0912531153600939	0.132655096180572	0.894466156966863	0.939362577585403
"ENSG00000198840.2"	688935.83424229	0.110824558243888	0.0886094003957421	1.25070881586976	0.211040732889045	0.378266336180383
"ENSG00000140416.19"	290034.5035323	0.00175040249870862	0.0741978853390688	0.0235910025024251	0.98117884911843	0.989024159142476
"ENSG00000212907.2"	615124.124867481	0.0823259179878329	0.0959221271576458	0.85825784339136	0.390750102095363	0.568386555850954
"ENSG00000155657.26"	193361.296419879	-0.10421913542886	0.0804555439729704	-1.29536300772354	0.195195032895525	0.358782269227187
"ENSG00000211459.2"	464322.055124858	0.0068175820421648	0.0911733125415538	0.0747760704543621	0.940392881512865	0.964872684293281
"ENSG00000118194.18"	266179.273849126	0.0611108294097015	0.076360292519157	0.800295905026428	0.423539375086806	0.596847871142198
"ENSG00000134571.10"	171535.277666437	0.0751280700688688	0.0925753155560643	0.811534582600161	0.417058741401138	0.591522429917256
