"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000148180.19"	72855.4918085849	-0.214662074128456	0.118776324422836	-1.80727998758636	0.0707186347370382	0.42088409314126
"ENSG00000103994.16"	28661.9977410212	0.183051658342463	0.177159449788497	1.033259352301	0.301482543970924	0.626925659693284
"ENSG00000075415.12"	38452.4448646099	0.0609821519686006	0.116576262059943	0.523109515531075	0.600898044070783	0.817823245725187
"ENSG00000263155.5"	24615.0323174983	0.197320842329187	0.199114513597178	0.990991760291165	0.321689603707794	0.64048683950896
"ENSG00000105953.14"	29714.3969734093	0.147517489267644	0.155777391634149	0.946976244242787	0.343650884197223	0.656837742871589
"ENSG00000185739.13"	27868.5477608463	0.214847394049367	0.17230640787735	1.24689149229029	0.212437286671614	0.556962942127158
"ENSG00000067225.17"	35918.6248839946	0.102881001929446	0.102914702298897	0.999672540767272	0.317469004904913	0.637199437815891
"ENSG00000154556.17"	23702.1251725791	0.120405349465212	0.189471528540486	0.635479907681662	0.525115466855769	0.774755845055409
"ENSG00000154358.20"	33366.9955201062	-0.059638115935286	0.129785307895112	-0.459513614464615	0.645865377637916	0.840984000414293
"ENSG00000047849.21"	39064.5267608609	0.0712886951394409	0.092293580257496	0.772412284153977	0.439870280551058	0.722586882747889
"ENSG00000156508.17"	57554.5055964104	-0.0221414662748674	0.105395228736401	-0.210080347472318	0.833604963667321	0.933403107798398
"ENSG00000124942.13"	47782.1751529042	-0.0421968168278881	0.0683149274889374	-0.617680767277711	0.536785792310326	0.780325856520719
"ENSG00000129116.17"	26636.3822261006	0.233955266382793	0.207465214299141	1.12768430685183	0.259453267557582	0.595500595475294
"ENSG00000129250.11"	31619.4968903543	0.144021473303733	0.118520722485773	1.21515858394316	0.224305613127535	0.56669805223895
"ENSG00000145730.20"	24408.4865270004	0.199494229457372	0.152834994730044	1.30529156499624	0.19179358518976	0.543470827571213
"ENSG00000075624.13"	57809.5409429088	-0.144728127813811	0.113972993104107	-1.26984581059139	0.204139558978578	0.553531648813828
"ENSG00000163110.14"	23618.9111468515	0.3202580184325	0.16188546884296	1.97829997171131	0.0478948763148475	0.383989782666566
"ENSG00000080824.18"	38491.5537915429	0.00815091639886355	0.171078822104387	0.0476442162659393	0.961999792537103	0.984906675825792
"ENSG00000205678.7"	19662.6331817371	0.354985970686561	0.220619262490744	1.60904341116385	0.107606849620154	0.462847948921947
"ENSG00000082641.15"	28473.2144850317	0.191868713396792	0.129707540015525	1.47924101693569	0.139075910723416	0.495493032276916
"ENSG00000152556.15"	20306.5941229114	0.173236198408458	0.193018126072039	0.897512590832025	0.369445457904051	0.675994622933553
"ENSG00000116688.16"	24471.5501669833	0.147235907490709	0.14507877357931	1.01486870793141	0.310168416354988	0.632795779660214
"ENSG00000011465.16"	47453.964210308	-0.254189927463508	0.142197071284835	-1.78758904924519	0.0738423335255478	0.421886351406386
"ENSG00000073578.16"	23356.3036990025	0.0873849799755127	0.163840455062025	0.533354109291452	0.593788478084985	0.81490703806278
"ENSG00000009307.15"	24404.8775661229	0.195824329364932	0.120122942912724	1.63019923269121	0.103059396055064	0.457178509736583
"ENSG00000100412.15"	17143.4332518324	0.210462178629589	0.230959648311257	0.911250862081139	0.362163210515567	0.670378812885352
"ENSG00000245532.7"	43257.1237560764	-0.278866113380442	0.132280932117634	-2.10813538214604	0.0350192806939867	0.365304252374196
"ENSG00000120053.10"	20067.05167204	0.16272218986998	0.193053282951635	0.842887452531674	0.399291391647491	0.695850399572941
"ENSG00000170807.11"	23063.4596045355	0.33261870522676	0.218786283926447	1.52029048282836	0.128437984915785	0.482726778873622
"ENSG00000182054.9"	27061.7070557372	0.121358930743568	0.149037629619245	0.814283822505837	0.415482375192582	0.707285231891857
"ENSG00000251562.7"	45686.6612453919	-0.0908928526605396	0.10659953072394	-0.852657155648505	0.393849456804601	0.692253137040237
"ENSG00000189043.9"	26129.3977711076	0.0595002395072373	0.135096100253349	0.44042899384701	0.659626429380317	0.847686477614064
"ENSG00000106631.8"	24586.388921652	-0.0359659631404927	0.235446227504703	-0.152756591267848	0.878590231028353	0.952470762504906
"ENSG00000117984.13"	28361.4550773038	0.00217131868076534	0.109371473948377	0.0198526965247829	0.984160880403609	0.994635199777562
"ENSG00000140740.10"	19119.0125813801	0.147273354311012	0.160975575304943	0.914880124093521	0.360254565481656	0.668866578352599
"ENSG00000084754.10"	22141.3492112134	0.120114917878618	0.151815161040116	0.791191848400954	0.428832047599502	0.71521727590943
"ENSG00000142661.18"	19128.1135027658	0.209630285290231	0.204257296277863	1.026305004082	0.304747839290942	0.628560229216412
"ENSG00000198467.13"	32057.0129853708	-0.0237407380614593	0.0999977068767513	-0.237412824783274	0.812336541375841	0.923892591830404
"ENSG00000114923.16"	23768.1939547878	0.0346464802048744	0.153908950959275	0.225110235557659	0.821893518502755	0.928680043996052
"ENSG00000077009.13"	28526.9703665068	-0.0479792847399476	0.163153924977032	-0.294073738935192	0.768701557399471	0.901274196428692
"ENSG00000152583.12"	41455.4949542582	0.037277538067004	0.0998588648324571	0.373302241413901	0.708923508425781	0.871728647883586
"ENSG00000167978.16"	37289.8961700638	-0.0990356894354192	0.0608748927263138	-1.62687250851795	0.103764177843756	0.458079039679557
"ENSG00000162614.18"	18410.748314042	0.27320303655381	0.185611279698765	1.47190966517337	0.141045273258976	0.498004737037497
"ENSG00000154518.9"	21444.3110633446	0.0899643402431313	0.151009685522891	0.595752119684362	0.55134083421975	0.790388222153305
"ENSG00000010256.10"	24158.2713927185	0.0778184643737004	0.135522434060892	0.574210940889208	0.565825066518674	0.798745823500953
"ENSG00000096696.13"	16483.3245060309	0.265795713967261	0.230666409402862	1.15229484282233	0.249199935470924	0.585528108978384
"ENSG00000152137.6"	22048.0080926841	0.113087338088052	0.144794440123256	0.781019892696062	0.434790794893397	0.719389435373464
"ENSG00000104763.18"	19010.8933474524	0.200229502973368	0.148850282982323	1.34517381466548	0.178569110270298	0.533230293800612
"ENSG00000137818.11"	38137.1775701284	-0.0696778725317129	0.0629069618271714	-1.10763372618668	0.268020031826359	0.602867411992046
"ENSG00000062485.18"	18424.1588763122	0.145562656638747	0.151589668014192	0.960241278614838	0.33693379620125	0.651166268811593
"ENSG00000060138.12"	22830.4403289867	0.223186756782493	0.126928295919781	1.75836881102971	0.0786847763682724	0.427919117791919
"ENSG00000153531.13"	17565.6892572623	0.122461271800826	0.179151299799428	0.683563401091312	0.494250902069779	0.756036204230173
"ENSG00000112096.16"	22477.4112005049	0.236243476586191	0.148409829921003	1.59183173184647	0.111422518175446	0.465268618114797
"ENSG00000174444.14"	34158.6902324629	0.0213387881876607	0.0561430031931372	0.380079207987027	0.703886619333267	0.868870933938069
"ENSG00000156467.9"	24351.248685042	0.026999346989614	0.129042612398294	0.209228149429272	0.834270138632236	0.933586185978784
"ENSG00000196531.10"	25314.9409842851	0.03536396201488	0.0791107059808993	0.447018662978667	0.654861584817655	0.845233998037831
"ENSG00000115593.14"	14898.4109104898	0.196803105085367	0.229348365038668	0.858096830348828	0.39083899744646	0.690663823526218
"ENSG00000135218.17"	24295.7716895868	0.09833955307365	0.12324982850296	0.797887950580705	0.424935516383854	0.712435594776427
"ENSG00000133065.10"	16201.0406483373	0.158620835336946	0.171931141032229	0.922583508633914	0.35622429307014	0.666828416553345
"ENSG00000110321.16"	21318.552086067	0.172342530101518	0.0860391484104725	2.00307108200691	0.045169659398148	0.380892687232568
"ENSG00000182809.10"	30486.5401158711	-0.0761226613905937	0.0783998369702808	-0.970954332716912	0.331571020100632	0.647839666078453
"ENSG00000147403.16"	35194.9181171552	-0.0430297301325409	0.0558029982110833	-0.771100684765617	0.440647254763623	0.723087520526645
"ENSG00000131143.8"	27938.1680252969	-0.00555750098485925	0.109470877419023	-0.050766935607785	0.959511238450209	0.983951603703684
"ENSG00000175899.14"	34758.3439708431	0.154226588499196	0.0824102230364492	1.87144971602592	0.0612827733962249	0.40506866430942
"ENSG00000050165.17"	18531.9807887074	0.0999137832047289	0.163899134290491	0.609605313885576	0.542123290705438	0.783889812754384
"ENSG00000164733.20"	21462.0549704733	0.0823786497143848	0.101986568005727	0.807740188980169	0.41924016285336	0.709411605067631
"ENSG00000125868.15"	17781.2812043085	0.0880697666921434	0.123415660881866	0.713602844751155	0.475472797991191	0.744639555899724
"ENSG00000135424.15"	21653.9515445088	0.102918095724621	0.117678378947409	0.874570984450898	0.381807381166163	0.683454423501221
"ENSG00000142541.16"	39289.6119254759	-0.0629044973433729	0.060502261850521	-1.03970488737738	0.298477029259045	0.625105698618879
"ENSG00000078814.15"	20199.0422331264	-0.0895779023791434	0.183778798482663	-0.48742239648277	0.625959025183792	0.831833848564821
"ENSG00000189058.8"	27015.3122866887	-0.406183310449984	0.182519224450608	-2.22542754974231	0.0260525497963221	0.354061054132765
"ENSG00000254772.9"	28410.2786095566	0.0229645843672352	0.0540242682430253	0.425079045289984	0.670779052977214	0.854187031436892
"ENSG00000151914.19"	20108.9984086462	-0.00807365620526217	0.0990614665709832	-0.0815014806940793	0.935043147374421	0.97537227248227
"ENSG00000125166.12"	15903.0596273859	0.120801925994971	0.161416476262464	0.748386588482742	0.454227009689014	0.731962404436318
"ENSG00000065978.18"	23426.0837141024	0.112768207711261	0.0735846824666819	1.53249567615273	0.125400163774342	0.478707850669882
"ENSG00000018625.14"	16281.1907993395	0.240287341868672	0.201901184008145	1.1901234906031	0.233997858742654	0.574242408799146
"ENSG00000165629.19"	16061.6225040671	0.105612639716403	0.142221400574985	0.742593163120479	0.457728029025117	0.733942071547471
"ENSG00000172115.8"	15038.9496795722	0.193185724043669	0.154317904195862	1.25186850515075	0.210617782702376	0.555800739725833
"ENSG00000184489.11"	22286.1109501278	0.00739996073150306	0.114434035565166	0.0646657324890813	0.94844014720516	0.980518575966129
"ENSG00000110799.13"	33476.570841937	-0.0203000918566578	0.137658127784337	-0.147467441141297	0.882763076939147	0.954175655112362
"ENSG00000172037.13"	22533.3117078138	0.0983163116013953	0.07779656596637	1.26376158613345	0.206315612754665	0.555094519203768
"ENSG00000115306.15"	30348.1942748378	0.0492977905883343	0.0608178349088092	0.81058115045121	0.41760624523573	0.708549303935731
"ENSG00000135842.16"	13917.8992529367	0.408801786981963	0.172965696343615	2.36348475809814	0.0181039713463798	0.339549589475787
"ENSG00000100234.11"	30574.5336744145	0.0157768815337432	0.109494496372899	0.144088351984494	0.88543070250904	0.955459650189645
"ENSG00000163092.19"	20502.5736912882	0.145607053078766	0.303735613762667	0.479387488595727	0.631662992492985	0.834936814611241
"ENSG00000161016.17"	28623.3010103967	-0.0367265854908656	0.0553385041442038	-0.663671453698164	0.506900613694478	0.763021466689235
"ENSG00000197321.14"	14383.9117271785	0.258828587434455	0.167041677106158	1.54948508610797	0.121265153934087	0.475469377975402
"ENSG00000113140.10"	34505.8170239698	-0.169006023891075	0.140092917092053	-1.20638521489294	0.227668994182632	0.569194947858626
"ENSG00000172346.14"	17781.1397741079	0.0957839710097228	0.163149970596589	0.5870915615827	0.557142214594622	0.794016781969176
"ENSG00000105220.14"	21352.478496315	0.0483502872249444	0.105490355321277	0.45833846210576	0.646709295468652	0.84157755681166
"ENSG00000104823.8"	18576.193868219	0.0576258662561045	0.130471242661713	0.44167484788596	0.658724513059002	0.847613823361505
"ENSG00000121577.13"	16367.1314092003	0.192800604812395	0.158405662242191	1.21713202724797	0.22355398687983	0.565798082456501
"ENSG00000213585.10"	14689.9003274909	0.120942028796335	0.145812080904775	0.82943764361554	0.406856807947114	0.701118966257312
"ENSG00000165678.20"	13984.7835237009	0.160400442648535	0.148420434829281	1.08071670072274	0.279823151843663	0.612025260779411
"ENSG00000023228.13"	12667.1297208867	0.167665366095093	0.181944577904356	0.921518893424953	0.356779581758844	0.666962220091094
"ENSG00000166317.11"	14718.4858380732	0.228820856089144	0.211267849468134	1.08308413544796	0.278771080000082	0.61134272787544
"ENSG00000108515.17"	16405.3075464537	0.0484348080605381	0.160644874232196	0.301502356001291	0.763031453713595	0.898785753491419
"ENSG00000146701.11"	17776.1162798313	0.0355563882533723	0.129722801858661	0.274095130107602	0.784011516192868	0.909145245592936
"ENSG00000142173.14"	32789.4049418005	-0.264986929356629	0.13705669745303	-1.93341102099328	0.0531855846632878	0.39115025074146
"ENSG00000166710.17"	42092.919402175	-0.0859624051884226	0.102907784748377	-0.835334327705256	0.403529494645364	0.698449574045077
"ENSG00000184009.9"	32205.212390603	-0.203649370232057	0.127843839974059	-1.59295410927409	0.111170486307655	0.465268618114797
"ENSG00000205560.12"	15664.0585800464	0.0513942467138499	0.163448785879547	0.314436393254855	0.753189618948622	0.893975147236145
"ENSG00000089157.15"	25571.2048584302	0.0731122090749801	0.0838473034291386	0.871968519974754	0.383225551327442	0.684271511829466
"ENSG00000091436.16"	14011.4138040412	0.301032219889113	0.182057701507653	1.65349895882575	0.0982293578309084	0.45164931721193
"ENSG00000163050.16"	14948.6972861299	0.0990208281411033	0.165190960639232	0.599432485639207	0.548884519375669	0.788456258148429
"ENSG00000137154.12"	28445.972025572	-0.0152732412101545	0.0588676509624829	-0.259450495483306	0.795287673362723	0.915965756950634
"ENSG00000105409.16"	12757.717780081	0.00175543723317743	0.208167297735571	0.00843281943068366	0.993271663317057	0.997629197938577
"ENSG00000127184.12"	19167.8449342892	0.0301362160714568	0.119707781442832	0.251748179677431	0.801235714019315	0.919551284880796
"ENSG00000108946.14"	17422.8650827972	0.129908784700199	0.109787264906663	1.18327735744799	0.236699243423812	0.576064792254113
"ENSG00000057294.14"	11294.1654445808	0.260397794893829	0.214661766427393	1.21306089681278	0.225106538803501	0.567359306949566
"ENSG00000122566.20"	23380.5741145985	0.0551249928570618	0.0502983406833395	1.09596046525887	0.273096076128436	0.606252728255479
"ENSG00000112992.16"	12155.8292496673	0.163181044669646	0.184601858730075	0.883962088963848	0.37671667831812	0.680129730014697
"ENSG00000115414.18"	33041.2580941437	-0.0654088574472827	0.231799390585121	-0.282178729125102	0.777806467563164	0.905781519624301
"ENSG00000178209.14"	26519.0664722651	-0.0655847517649738	0.0597206502904026	-1.09819219057488	0.272120575597248	0.605484064960002
"ENSG00000111669.14"	20776.6381261925	0.0579186830512862	0.0872900066169094	0.663520204614883	0.50699744370483	0.763021466689235
"ENSG00000085063.14"	22272.7868813431	0.0856154704736995	0.10175863717801	0.841358265480007	0.400147258397874	0.696286033482478
"ENSG00000196924.14"	28536.7131609992	-0.129871859575606	0.0886968571130558	-1.46422166244365	0.143133393223045	0.500352343458012
"ENSG00000136383.6"	16405.701561277	0.136802360507134	0.132826481328354	1.02993288039417	0.303041514456437	0.627184984632889
"ENSG00000149294.16"	13986.7267413629	0.188385378804415	0.179533951949664	1.0493022448324	0.294039033174643	0.621931588945528
"ENSG00000035403.17"	16081.3350912326	0.268171404105192	0.161774570664027	1.65768577227214	0.0973809070395623	0.450633001433685
"ENSG00000182253.14"	12984.4060377983	0.183584706066199	0.153620021379854	1.19505715737568	0.232064699236862	0.573004709623582
"ENSG00000178741.11"	17862.3269942921	0.0178771915995736	0.139943025283601	0.127746213599032	0.898349816511919	0.960303474983202
"ENSG00000044574.7"	17936.8325609366	0.191674526797767	0.157141557150096	1.21975707937454	0.222556976426872	0.565090276165248
"ENSG00000087086.14"	32040.9457757545	-0.280557567448864	0.110369534508637	-2.54198378835156	0.0110225285878958	0.31257828068824
"ENSG00000100345.20"	31528.6522060308	-0.056901686523441	0.11877564961383	-0.479068619775544	0.631889812929605	0.83508649513411
"ENSG00000167526.13"	30325.4765693202	-0.124511580645169	0.0771929359073149	-1.61299190374971	0.106746266764662	0.461757679158295
"ENSG00000044115.20"	16129.9990910881	0.114520643964082	0.0893600736600204	1.2815638939577	0.199995672802316	0.550265016367527
"ENSG00000173812.10"	27026.6883530608	-0.015320006730691	0.0600213700863392	-0.255242536260894	0.798535779594882	0.918268270190518
"ENSG00000138162.18"	12750.821151251	0.0662095894883896	0.163178611461267	0.405749190383971	0.684926895038661	0.861181635500377
"ENSG00000004776.12"	14952.2415857544	0.0442538372037558	0.182512006427964	0.242470827371143	0.808415358890697	0.921909054990233
"ENSG00000137076.20"	19003.7098575969	0.0684673800257108	0.0633505372394173	1.08077031402205	0.279799296636057	0.612025260779411
"ENSG00000166165.12"	16201.9640893771	-0.0571896461283359	0.144835239488839	-0.394860023915265	0.692946193963957	0.865035610405965
"ENSG00000108679.12"	18641.1482959591	0.148702290727558	0.0988553273324431	1.50424154914265	0.132519183097963	0.488309537762363
"ENSG00000131828.13"	12459.5163558429	0.142056373488725	0.162417990026498	0.874634475316118	0.381772823143748	0.683448028575737
"ENSG00000113013.12"	13366.7811337558	0.162512448658857	0.128987917061575	1.25990443415936	0.207703838961911	0.555721354579549
