"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-0.0906970793480748	0.10377160219667	-0.874006736218489	0.382114585288925	0.513622087420401
"ENSG00000198886.2"	5576956.12609384	-0.260155788730718	0.0808685673806943	-3.21701987752568	0.00129529624202294	0.00574993588780625
"ENSG00000210082.2"	3982398.69677321	-0.216173555793523	0.07892863980691	-2.73884810789046	0.00616548508676632	0.0201268991158282
"ENSG00000198938.2"	3455068.27427182	-0.201778579253963	0.0795951763566595	-2.53506039549193	0.0112427940667426	0.0328108713550756
"ENSG00000198727.2"	3076679.79858611	-0.215416891947071	0.0805155797490114	-2.6754684325516	0.00746249005795702	0.0235042541749735
"ENSG00000198899.2"	2670568.27446383	-0.208538723051134	0.0770578906977904	-2.70626046421375	0.00680456524781345	0.021825848515892
"ENSG00000198712.1"	2620906.49784817	-0.214729854684361	0.0796747633118243	-2.69507991939643	0.0070371749990279	0.0224335792018819
"ENSG00000092054.12"	871594.867055917	0.140962417269297	0.0822508658718126	1.71381073956092	0.0865634903722537	0.166979233630744
"ENSG00000198888.2"	2226838.9441465	-0.240661180352471	0.0814970459280246	-2.95300495388526	0.0031469691278178	0.0116874715666508
"ENSG00000198763.3"	2017405.95425166	-0.276272685934235	0.0752717910421745	-3.67033495694875	0.000242232834075065	0.00147941614175378
"ENSG00000198786.2"	1138906.55226566	-0.0104864684224367	0.0880116874497884	-0.119148589537263	0.905157636005538	0.939054021294024
"ENSG00000111245.14"	423317.999559532	0.0820101056971982	0.078960562694814	1.03862109005189	0.298980993335232	0.428137489222691
"ENSG00000175084.11"	576400.599825655	0.0457494850030247	0.0562622321268523	0.813147350781872	0.416133581085688	0.54700670480172
"ENSG00000159251.6"	304824.787468764	0.188407287897412	0.0935203042298359	2.01461371890302	0.0439451388984092	0.0975121888206234
"ENSG00000198125.12"	315080.654165816	0.0587201810459922	0.0814616095004542	0.720832566482311	0.471012535947462	0.599202074806819
"ENSG00000198840.2"	688935.83424229	-0.309814707682675	0.0774762576068437	-3.99883418807916	6.36552540366674e-05	0.000505374935117448
"ENSG00000140416.19"	290034.5035323	0.174194212535429	0.0655545056600751	2.65724240891529	0.00787827714256235	0.0245229674218106
"ENSG00000212907.2"	615124.124867481	-0.222310349505172	0.0849645647491558	-2.61650665970582	0.00888346313909774	0.0270492127474093
"ENSG00000155657.26"	193361.296419879	0.260685245649517	0.0705886777062932	3.69301783402405	0.000221608475360425	0.00137430289527244
"ENSG00000211459.2"	464322.055124858	-0.205092788998059	0.0806740993519863	-2.54223834719525	0.0110145034701292	0.0322388627014417
"ENSG00000118194.18"	266179.273849126	0.022917016063252	0.0682723457228685	0.335670553290741	0.737119313731695	0.819528537261451
"ENSG00000134571.10"	171535.277666437	0.0535431798499193	0.0827301061875318	0.647203083827164	0.517500515724674	0.640638767387824
"ENSG00000143632.14"	208848.149974486	0.126297503864076	0.121407183141073	1.0402803244131	0.298209682603269	0.427327165018669
"ENSG00000173641.17"	189003.620017337	0.113297853081671	0.0672931318618289	1.68364660622874	0.0922499859079633	0.175453512515138
"ENSG00000129991.12"	190656.914509373	-0.087824653779378	0.0774557142963108	-1.13386926422756	0.256849391473616	0.382006653195073
"ENSG00000198695.2"	307861.18955637	0.0508304253396276	0.0963321697156273	0.527657847733307	0.597736834804319	0.709704092353642
"ENSG00000109846.7"	157881.188770241	0.134582122370188	0.0773573152521599	1.73974655055561	0.0819035315023299	0.159705808126682
"ENSG00000228253.1"	378423.078731632	-0.22030768514417	0.0779692846795694	-2.8255701722745	0.0047196549002357	0.0162269016480418
"ENSG00000104879.4"	165543.074972636	0.0084170182808506	0.0775089872482973	0.108594094435617	0.913524445010685	0.944680035506112
"ENSG00000160808.9"	173215.90103126	-0.0341865942592635	0.0686141382423524	-0.49824416854895	0.618311954421119	0.726515561558249
"ENSG00000248527.1"	329349.280510094	-0.241565902329247	0.0863623275754325	-2.79712125774115	0.00515601785240707	0.0173954293765342
"ENSG00000114854.7"	114225.516188127	0.0924124823523998	0.0749678435821723	1.23269495208444	0.217689595874389	0.337437123680099
"ENSG00000173991.5"	125318.166926093	0.0578579684932546	0.07025322525336	0.823563164318743	0.410187813274617	0.540985839963421
"ENSG00000128591.15"	125308.606475025	0.158132048201486	0.10078780584218	1.56896012250828	0.116657231180186	0.210070215686869
"ENSG00000174437.16"	78767.2835192737	0.286612065904132	0.080750601214124	3.54934900291492	0.000386184875692053	0.0021562222777929
"ENSG00000148677.6"	106014.203374219	0.288207998674007	0.111874277971264	2.57617750836377	0.009989934610496	0.0297351249478405
"ENSG00000077522.12"	89782.2797056785	0.213586874062894	0.0781798758896513	2.73199300500766	0.00629524775204078	0.0204790406801368
"ENSG00000110955.8"	81571.6125839589	0.21690061837806	0.0667057896723083	3.25160108955433	0.0011475695876434	0.0052080880867576
"ENSG00000197616.11"	126773.84858555	0.0853299383659339	0.157411942650063	0.54208046053804	0.58776307861411	0.701300923126573
"ENSG00000151729.10"	72245.4549340174	0.202735974815964	0.0758657411383423	2.67229940384121	0.0075333399920626	0.0236706570420285
"ENSG00000122367.19"	75023.9083167605	0.103677680729332	0.0747646405162373	1.38672078155469	0.165526921161922	0.274715257920395
"ENSG00000152234.15"	60083.093652445	0.21381830082532	0.0696811376421579	3.06852482695342	0.00215118453099991	0.0086355286391587
"ENSG00000164309.14"	53678.9278784163	0.369439746040497	0.0797186290809432	4.63429627804289	3.58153740300396e-06	4.93643043160585e-05
"ENSG00000121769.7"	84007.4650687115	0.0996857545052844	0.065890896600457	1.51289115262385	0.130307309614725	0.228991886461078
"ENSG00000149925.17"	87379.2705068683	0.0847406799765073	0.0530397118940006	1.59768364024791	0.110113401467203	0.201107822786482
"ENSG00000111640.14"	75656.2128787564	0.10053999183921	0.0513222370338904	1.9589947291818	0.0501134040594545	0.108086121034135
"ENSG00000198523.5"	44325.9231692214	0.318392480157199	0.0860785317571049	3.69886049004221	0.000216569593120867	0.00134774211266267
"ENSG00000111716.12"	50102.3899333216	0.209281406376301	0.0723659780120942	2.89198615323523	0.00382814818302687	0.0137068218452169
