"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-0.11892139290601	0.0932434280591451	-1.27538632353346	0.202172537029474	0.356997603077877
"ENSG00000198886.2"	5576956.12609384	0.105318097636615	0.0736212066171576	1.43054022714252	0.15256202884907	0.292233965321283
"ENSG00000210082.2"	3982398.69677321	0.0763863391489329	0.0716544214318906	1.06603804234942	0.286406445329146	0.454168989399467
"ENSG00000198938.2"	3455068.27427182	0.0395076615701685	0.0722351729035376	0.546931086091907	0.584426078059781	0.723677192198865
"ENSG00000198727.2"	3076679.79858611	0.0862252597112035	0.0730312579925695	1.1806623914376	0.237736867407084	0.398720012588069
"ENSG00000198899.2"	2670568.27446383	0.0556924174805818	0.070003176892644	0.795569857722186	0.426282092143887	0.59238544159913
"ENSG00000198712.1"	2620906.49784817	0.0643376560505315	0.0723327256044821	0.889468155843209	0.373751529933818	0.543692053072908
"ENSG00000092054.12"	871594.867055917	-0.0521017341334981	0.0742708850311488	-0.70150953649801	0.482985085283597	0.641401931994247
"ENSG00000198888.2"	2226838.9441465	0.0657331170570182	0.0741314180080025	0.886710639339481	0.375234708772685	0.545087212109352
"ENSG00000198763.3"	2017405.95425166	0.112745825881608	0.0688217684462168	1.63822913050712	0.101373905010101	0.218816503195877
"ENSG00000198786.2"	1138906.55226566	-0.216917312068323	0.078384883856568	-2.76733601424029	0.0056516470544655	0.0250480756616678
"ENSG00000111245.14"	423317.999559532	0.0391366517814912	0.0711074789183794	0.550387278199163	0.582053772514078	0.721525835107464
"ENSG00000175084.11"	576400.599825655	0.0373524161614361	0.050614561884916	0.737977664340265	0.460528022087475	0.622101838516183
"ENSG00000159251.6"	304824.787468764	-0.000738145359356601	0.0846247090192628	-0.00872257485917712	0.993040480440077	0.996393593771949
"ENSG00000198125.12"	315080.654165816	0.0438311495752193	0.0732905906597974	0.598046068132758	0.549809194631161	0.695312087791621
"ENSG00000198840.2"	688935.83424229	0.134479660557169	0.0710186258047964	1.89358297254023	0.0582803853908781	0.14601392148366
"ENSG00000140416.19"	290034.5035323	0.0047047740502714	0.0596230025946638	0.0789087071353309	0.937105237547147	0.964938898329869
"ENSG00000212907.2"	615124.124867481	0.114183767943608	0.0769237724490506	1.48437556178406	0.137709314335849	0.271835681703213
"ENSG00000155657.26"	193361.296419879	-0.0795945089400333	0.064658376868628	-1.23100072712546	0.218322592330252	0.376402143055355
"ENSG00000211459.2"	464322.055124858	0.0770728049498273	0.073150259038555	1.05362313083819	0.292055494790141	0.460459651683724
"ENSG00000118194.18"	266179.273849126	0.079739998661636	0.0612524578337164	1.3018252896579	0.192976116523176	0.344982237738807
"ENSG00000134571.10"	171535.277666437	0.0847638625928287	0.0743095268358938	1.14068634537295	0.254000470808568	0.416947635923495
"ENSG00000143632.14"	208848.149974486	0.0347261495622042	0.10934620295392	0.317579839300303	0.750803668927293	0.84796210036171
"ENSG00000173641.17"	189003.620017337	0.0109933791337555	0.0607976575139013	0.180819123355894	0.856509552263621	0.918632532722565
"ENSG00000129991.12"	190656.914509373	0.166627472000445	0.0691497540707405	2.40966109337112	0.0159673451765237	0.0553864512161213
"ENSG00000198695.2"	307861.18955637	-0.396707138954755	0.0844064695593023	-4.69996128289711	2.60210819506854e-06	5.41711615155177e-05
"ENSG00000109846.7"	157881.188770241	0.00635857017866808	0.0699054297188803	0.09095960362791	0.92752468957893	0.959681620584001
"ENSG00000228253.1"	378423.078731632	0.075588244728773	0.0708489422323227	1.06689305933333	0.286020129363322	0.453695249684665
"ENSG00000104879.4"	165543.074972636	0.104792852488052	0.0694674937891257	1.50851638330525	0.131422416792465	0.262771142707204
"ENSG00000160808.9"	173215.90103126	0.124635984127542	0.061333905562916	2.03208947781242	0.0421445984168939	0.114781377095918
"ENSG00000248527.1"	329349.280510094	0.0702025881110919	0.0784896897305825	0.894417959251257	0.371098307033215	0.541062198706547
"ENSG00000114854.7"	114225.516188127	0.0294332445026281	0.0675717803572884	0.435584860233054	0.663137957244947	0.783489198890527
"ENSG00000173991.5"	125318.166926093	0.0725631000246675	0.063128520193788	1.14945035622438	0.250370326001837	0.412889383412516
"ENSG00000128591.15"	125308.606475025	-0.0508503054227135	0.0909324581984659	-0.559209620306639	0.576018668299931	0.716709128808471
"ENSG00000174437.16"	78767.2835192737	-0.150412219927767	0.0735454128037732	-2.04516113505383	0.0408389747097715	0.112229621020655
"ENSG00000148677.6"	106014.203374219	-0.21000986415382	0.101026034585936	-2.0787697449926	0.0376385189789888	0.105490127131657
