"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-0.138015087397165	0.140967768718182	-0.979054209711437	0.327553195051531	0.549682477331455
"ENSG00000198886.2"	5576956.12609384	-0.272173196908901	0.110651053589649	-2.4597433831788	0.0139036390058569	0.0782733729776688
"ENSG00000210082.2"	3982398.69677321	-0.192689587431288	0.107960897489593	-1.78480905505497	0.0742922940892079	0.223589169051988
"ENSG00000198938.2"	3455068.27427182	-0.236662509894716	0.108469942574471	-2.18182571390441	0.0291223980444079	0.124091992218415
"ENSG00000198727.2"	3076679.79858611	-0.22058694408441	0.109956772536202	-2.00612421587569	0.0448429968116236	0.162111950183678
"ENSG00000198899.2"	2670568.27446383	-0.206622010815312	0.105294202357467	-1.96233036757185	0.0497240338785541	0.172489643271496
"ENSG00000198712.1"	2620906.49784817	-0.215997981401985	0.108824064150586	-1.98483656246376	0.0471626581742438	0.167189965191587
"ENSG00000092054.12"	871594.867055917	-0.00188972013890172	0.112272003862752	-0.0168316238588904	0.986570941276105	0.993441185950471
"ENSG00000198888.2"	2226838.9441465	-0.212484808869903	0.111559676572466	-1.90467394132216	0.0568224683780341	0.188735606098265
"ENSG00000198763.3"	2017405.95425166	-0.244634888555474	0.103554977847199	-2.36236725303969	0.0181586434223534	0.0926884133142426
"ENSG00000198786.2"	1138906.55226566	-0.0969585386128321	0.119484014887466	-0.811477072511755	0.417091754293941	0.631728695019038
"ENSG00000111245.14"	423317.999559532	-0.0150002176201113	0.107457373390072	-0.139592260138914	0.888982156258223	0.946982861332796
"ENSG00000175084.11"	576400.599825655	-0.0499698214376057	0.0764728852935351	-0.653431883023644	0.513477889943913	0.707945859848511
"ENSG00000159251.6"	304824.787468764	-0.0379993334380499	0.127806893948339	-0.297318339129732	0.766223481754736	0.877882332844581
"ENSG00000198125.12"	315080.654165816	-0.0885714623994694	0.110658253607476	-0.800405387867835	0.423475960373472	0.636724421005916
"ENSG00000198840.2"	688935.83424229	-0.259182396265456	0.106968277794125	-2.42298372573864	0.015393616275361	0.0834036702045314
