"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	-0.0492667071208765	0.0943914228448373	-0.521940507262637	0.601711753590334	0.712289058207737
"ENSG00000198886.2"	5576956.12609384	-0.170605370186205	0.0740813222593369	-2.30294715298096	0.0212818166729713	0.0586783857256198
"ENSG00000210082.2"	3982398.69677321	-0.14720223036462	0.0720892900221217	-2.0419431280215	0.0411571730416407	0.0973767010703691
"ENSG00000198938.2"	3455068.27427182	-0.153341389163099	0.0725792361977851	-2.11274459743872	0.0346226339255643	0.0851108494599182
"ENSG00000198727.2"	3076679.79858611	-0.139745709855862	0.0735918773553327	-1.89892845349102	0.0575738836443952	0.125532993505219
"ENSG00000198899.2"	2670568.27446383	-0.144104004091889	0.070403964183169	-2.04681662124843	0.040676093072673	0.0964121127325981
"ENSG00000198712.1"	2620906.49784817	-0.132299925347231	0.0728567249651589	-1.81589174383695	0.0693869800432006	0.144668260011554
"ENSG00000092054.12"	871594.867055917	0.166953321092929	0.0745298211683825	2.24008750424529	0.0250852426065177	0.0666687330388935
"ENSG00000198888.2"	2226838.9441465	-0.159587647742354	0.0745358087279391	-2.1410869549274	0.0322670264671066	0.0805578363318112
"ENSG00000198763.3"	2017405.95425166	-0.183250112250994	0.0691530031654047	-2.64992269117632	0.00805101911727676	0.02776478145708
"ENSG00000198786.2"	1138906.55226566	0.0565068443708414	0.0799546994541988	0.706735748574863	0.479730709541228	0.607524498974233
"ENSG00000111245.14"	423317.999559532	0.105361387998455	0.0716553363428042	1.4703913675654	0.141455787996522	0.249127067253312
"ENSG00000175084.11"	576400.599825655	0.0565429966258495	0.0510991517693695	1.1065349358645	0.268495051369793	0.401191558050967
"ENSG00000159251.6"	304824.787468764	0.253129595887622	0.0843970429355902	2.99927091143234	0.00270626555537868	0.0120112187993967
"ENSG00000198125.12"	315080.654165816	0.159080002214912	0.0735655769882034	2.16242444805974	0.0305854748062068	0.0773734708257554
"ENSG00000198840.2"	688935.83424229	-0.207501470755131	0.071317617170589	-2.90954015273386	0.00361960888574127	0.0149312605184247
