"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000198804.2"	6999987.64954314	0.232377933110602	0.15453363476575	1.50373692732235	0.132649117032372	0.333733497705376
"ENSG00000198886.2"	5576956.12609384	0.254723954310486	0.192499484131884	1.3232448671705	0.185753959694034	0.407180481907515
"ENSG00000210082.2"	3982398.69677321	0.281806205290455	0.203681585583869	1.38356250754154	0.166492455146704	0.381550888375448
"ENSG00000198938.2"	3455068.27427182	0.231166828040006	0.190944112943044	1.21065176860917	0.226028894645539	0.455423342394872
"ENSG00000198727.2"	3076679.79858611	0.318597638915374	0.120187132960404	2.65084648470927	0.0080290326261061	0.0592371480677322
"ENSG00000198899.2"	2670568.27446383	0.276671391024254	0.115288607683115	2.39981552890914	0.0164033359652645	0.0932015408000617
"ENSG00000198712.1"	2620906.49784817	0.291968211124331	0.119110998084548	2.45122797910806	0.0142369749836318	0.0849404807178703
"ENSG00000092054.12"	871594.867055917	0.022861064587211	0.123314829557505	0.185387796984711	0.852924879119751	0.932457811730989
"ENSG00000198888.2"	2226838.9441465	0.305727851096215	0.12199170311252	2.50613642809974	0.0122058513722177	0.0769432591360408
"ENSG00000198763.3"	2017405.95425166	0.352178297553593	0.113013158045565	3.11625923604046	0.00183161178788246	0.0235531553582902
"ENSG00000198786.2"	1138906.55226566	0.109714697985967	0.131221442699396	0.836103427374312	0.40309672041307	0.629592434651684
"ENSG00000111245.14"	423317.999559532	0.0502195165535964	0.118005741017251	0.425568418287845	0.670422357120644	0.827226780656189
"ENSG00000175084.11"	576400.599825655	0.0116583564843248	0.0840543237712139	0.138700259085512	0.889687013358473	0.949570621002992
"ENSG00000159251.6"	304824.787468764	0.0578364962749696	0.140370707430435	0.412026820507635	0.680319764963609	0.833537588470727
"ENSG00000198125.12"	315080.654165816	0.116115368681701	0.121502563939632	0.955661880019196	0.339243087406205	0.572771339476322
"ENSG00000198840.2"	688935.83424229	0.335571935649831	0.192878251564524	1.73981220240153	0.0818919991281515	0.250794519869934
"ENSG00000140416.19"	290034.5035323	0.0861590002962089	0.0988128281817681	0.871941446081452	0.383240321736893	0.612579527533983
"ENSG00000212907.2"	615124.124867481	0.260176374743853	0.190940667615663	1.362603252585	0.173007583210852	0.390626293672
"ENSG00000155657.26"	193361.296419879	-0.0406648641916187	0.107513865293326	-0.378229022653722	0.705260467135586	0.849113475141817
"ENSG00000211459.2"	464322.055124858	0.290694980479334	0.20342464067346	1.42900574638823	0.153002581817782	0.362217231636238
"ENSG00000118194.18"	266179.273849126	0.149531561716713	0.101568973382429	1.47221692547482	0.140962308265373	0.345155650687182
"ENSG00000134571.10"	171535.277666437	0.100656895104424	0.123423565138977	0.815540330495899	0.414763088874892	0.639301708581417
"ENSG00000143632.14"	208848.149974486	-0.190368490692099	0.181194100200386	-1.05063294269276	0.293427205006805	0.528638720969951
"ENSG00000173641.17"	189003.620017337	0.0834058476572853	0.100777884637727	0.827620543506243	0.40788543016948	0.633029478926868
"ENSG00000129991.12"	190656.914509373	0.2724208353928	0.114873778535462	2.37147971335079	0.0177170192622192	0.0975984749917008
"ENSG00000198695.2"	307861.18955637	0.0369607782330671	0.143804798993463	0.25702047839688	0.797162964504801	0.902355363254268
"ENSG00000109846.7"	157881.188770241	0.131162174260556	0.115778733406177	1.13286931374876	0.257269138177415	0.490540295696412
"ENSG00000228253.1"	378423.078731632	0.309560766267653	0.116557690091796	2.65585879424906	0.00791067308748299	0.0587098641623864
"ENSG00000104879.4"	165543.074972636	0.303047360220168	0.114525048006445	2.64612297043626	0.00814202122439315	0.0596417582887517
"ENSG00000160808.9"	173215.90103126	0.331759609100505	0.100784274337196	3.29177950907827	0.000995556318080431	0.0163995412306946
"ENSG00000248527.1"	329349.280510094	0.179727727075627	0.130007194427532	1.38244447060821	0.166835269500426	0.38204791729349
"ENSG00000114854.7"	114225.516188127	0.19102057624849	0.111658195501093	1.71076180652247	0.0871250928362537	0.259621476991252
"ENSG00000173991.5"	125318.166926093	0.07732344876235	0.104871257455076	0.737317837496829	0.460929087276017	0.677685144554468
"ENSG00000128591.15"	125308.606475025	-0.0347222305291848	0.150998706461303	-0.229950516417723	0.818130221507223	0.914390590108174
"ENSG00000174437.16"	78767.2835192737	-0.0290733117443157	0.122771510847107	-0.236808291628194	0.812805518710461	0.911117107597532
"ENSG00000148677.6"	106014.203374219	-0.310920127952967	0.167894184330229	-1.85188146446706	0.0640428461436085	0.216058895287484
"ENSG00000077522.12"	89782.2797056785	-0.0563782761940862	0.118008143198402	-0.477749032109589	0.632828841290024	0.802524334636581
"ENSG00000110955.8"	81571.6125839589	0.0562125262868807	0.101147759967949	0.555746625577202	0.578384077706688	0.766211267385971
"ENSG00000197616.11"	126773.84858555	0.251231079223708	0.234912177802246	1.06946809473283	0.284858797975433	0.51926698404497
"ENSG00000151729.10"	72245.4549340174	0.0324759900444644	0.114421025217478	0.283828867839086	0.776541530559494	0.890886119814354
"ENSG00000122367.19"	75023.9083167605	0.0142738929266761	0.111919648854174	0.127536970253313	0.898515414048447	0.953618987978351
